n moteur,m corr,csp
877.589105581708,2.37,301.0
878.5897780766644,2.37,301.0
879.5904505716206,2.37,301.0
880.5911230665769,2.37,301.0
881.5917955615332,2.37,301.0
882.5924680564895,2.37,301.0
883.5931405514458,2.37,301.0
884.593813046402,2.37,301.0
885.5944855413584,2.37,301.0
886.5951580363146,2.37,301.0
887.595830531271,2.37,301.0
888.5965030262272,2.37,301.0
889.5971755211835,2.37,301.0
890.5978480161398,2.37,301.0
891.5985205110961,2.37,301.0
892.5991930060524,2.37,301.0
893.5998655010087,2.37,301.0
894.6005379959649,2.37,301.0
895.6012104909213,2.37,301.0
896.6018829858775,2.37,301.0
897.6025554808339,2.37,301.0
898.6032279757901,2.37,301.0
899.6039004707463,2.37,301.0
900.6045729657027,2.37,301.0
901.6052454606589,2.37,301.0
902.6059179556153,2.37,301.0
903.6065904505715,2.37,301.0
904.6072629455279,2.37,301.0
905.6079354404841,2.37,301.0
906.6086079354404,2.37,301.0
907.6092804303967,2.37,301.0
908.609952925353,2.37,301.0
909.6106254203092,2.37,301.0
910.6112979152656,2.37,301.0
911.6119704102218,2.37,301.0
912.6126429051782,2.37,301.0
913.6133154001344,2.37,301.0
914.6139878950908,2.37,301.0
915.614660390047,2.37,301.0
916.6153328850032,2.37,301.0
917.6160053799596,2.37,301.0
918.6166778749158,2.37,301.0
919.6173503698722,2.37,301.0
920.6180228648284,2.37,301.0
921.6186953597847,2.37,301.0
922.619367854741,2.37,301.0
923.6200403496973,2.37,301.0
924.6207128446536,2.37,301.0
925.6213853396099,2.37,301.0
926.6220578345661,2.37,301.0
927.6227303295225,2.37,301.0
928.6234028244787,2.37,301.0
929.6240753194351,2.37,301.0
930.6247478143913,2.37,301.0
931.6254203093476,2.37,301.0
932.6260928043039,2.37,301.0
933.6267652992602,2.37,301.0
934.6274377942165,2.37,301.0
935.6281102891727,2.37,301.0
936.628782784129,2.37,301.0
937.6294552790853,2.37,301.0
938.6301277740416,2.37,301.0
939.6308002689979,2.37,301.0
940.6314727639542,2.37,301.0
941.6321452589104,2.37,301.0
942.6328177538668,2.37,301.0
943.633490248823,2.37,301.0
944.6341627437794,2.37,301.0
945.6348352387356,2.37,301.0
946.635507733692,2.37,301.0
947.6361802286482,2.37,301.0
948.6368527236045,2.37,301.0
949.6375252185608,2.37,301.0
950.6381977135171,2.37,301.0
951.6388702084733,2.37,301.0
952.6395427034296,2.37,301.0
953.6402151983859,2.37,301.0
954.6408876933422,2.37,301.0
955.6415601882985,2.37,301.0
956.6422326832547,2.37,301.0
957.6429051782111,2.37,301.0
958.6435776731673,2.37,301.0
959.6442501681237,2.37,301.0
960.6449226630799,2.37,301.0
961.6455951580363,2.37,301.0
962.6462676529925,2.37,301.0
963.6469401479488,2.37,301.0
964.6476126429051,2.37,301.0
965.6482851378614,2.37,301.0
966.6489576328177,2.37,301.0
967.649630127774,2.37,301.0
968.6503026227302,2.37,301.0
969.6509751176866,2.37,301.0
970.6516476126428,2.37,301.0
971.652320107599,2.37,301.0
972.6529926025554,2.37,301.0
973.6536650975116,2.37,301.0
974.654337592468,2.37,301.0
975.6550100874242,2.37,301.0
976.6556825823806,2.37,301.0
977.6563550773368,2.37,301.0
978.6570275722931,2.37,301.0
979.6577000672494,2.37,301.0
980.6583725622057,2.37,301.0
981.659045057162,2.37,301.0
982.6597175521183,2.37,301.0
983.6603900470745,2.37,301.0
984.6610625420309,2.37,301.0
985.6617350369871,2.37,301.0
986.6624075319435,2.37,301.0
987.6630800268997,2.37,301.0
988.663752521856,2.37,301.0
989.6644250168123,2.37,301.0
990.6650975117685,2.37,301.0
991.6657700067249,2.37,301.0
992.6664425016811,2.37,301.0
993.6671149966375,2.37,301.0
994.6677874915937,2.37,301.0
995.66845998655,2.37,301.0
996.6691324815063,2.37,301.0
997.6698049764626,2.37,301.0
998.6704774714188,2.37,301.0
999.6711499663752,2.37,301.0
1000.6718224613314,2.37,301.0
1001.6724949562878,2.37,301.0
1002.673167451244,2.37,301.0
1003.6738399462004,2.37,301.0
1004.6745124411566,2.37,301.0
1005.6751849361129,2.37,301.0
1006.6758574310692,2.37,301.0
1007.6765299260254,2.37,301.0
1008.6772024209818,2.37,301.0
1009.677874915938,2.37,301.0
1010.6785474108943,2.37,301.0
1011.6792199058506,2.37,301.0
1012.6798924008069,2.37,301.0
1013.6805648957632,2.37,301.0
1014.6812373907195,2.37,301.0
1015.6819098856757,2.37,301.0
1016.6825823806321,2.37,301.0
1017.6832548755883,2.37,301.0
1018.6839273705447,2.37,301.0
1019.6845998655009,2.37,301.0
1020.6852723604572,2.37,301.0
1021.6859448554135,2.37,301.0
1022.6866173503698,2.37,301.0
1023.6872898453261,2.37,301.0
1024.6879623402824,2.37,301.0
1025.6886348352386,2.37,301.0
1026.6893073301949,2.37,301.0
1027.689979825151,2.37,301.0
1028.6906523201076,2.37,301.0
1029.6913248150638,2.37,301.0
1030.69199731002,2.37,301.0
1031.6926698049763,2.37,301.0
1032.6933422999327,2.37,301.0
1033.694014794889,2.37,301.0
1034.6946872898452,2.37,301.0
1035.6953597848014,2.37,301.0
1036.696032279758,2.37,301.0
1037.6967047747141,2.37,301.0
1038.6973772696704,2.37,301.0
1039.6980497646266,2.37,301.0
1040.698722259583,2.37,301.0
1041.6993947545393,2.37,301.0
1042.7000672494955,2.37,301.0
1043.7007397444518,2.37,301.0
1044.701412239408,2.37,301.0
1045.7020847343645,2.37,301.0
1046.7027572293207,2.37,301.0
1047.703429724277,2.37,301.0
1048.7041022192332,2.37,301.0
1049.7047747141896,2.37,301.0
1050.7054472091459,2.37,301.0
1051.706119704102,2.37,301.0
1052.7067921990583,2.37,301.0
1053.7074646940148,2.37,301.0
1054.708137188971,2.37,301.0
1055.7088096839273,2.37,301.0
1056.7094821788835,2.37,301.0
1057.71015467384,2.37,301.0
1058.7108271687962,2.37,301.0
1059.7114996637524,2.37,301.0
1060.7121721587087,2.37,301.0
1061.7128446536651,2.37,301.0
1062.7135171486213,2.37,301.0
1063.7141896435776,2.37,301.0
1064.7148621385338,2.37,301.0
1065.71553463349,2.37,301.0
1066.7162071284465,2.37,301.0
1067.7168796234027,2.37,301.0
1068.717552118359,2.37,301.0
1069.7182246133152,2.37,301.0
1070.7188971082717,2.37,301.0
1071.719569603228,2.37,301.0
1072.7202420981841,2.37,301.0
1073.7209145931404,2.37,301.0
1074.7215870880968,2.37,301.0
1075.722259583053,2.37,301.0
1076.7229320780093,2.37,301.0
1077.7236045729655,2.37,301.0
1078.724277067922,2.37,301.0
1079.7249495628782,2.37,301.0
1080.7256220578345,2.37,301.0
1081.7262945527907,2.37,301.0
1082.726967047747,2.37,301.0
1083.7276395427034,2.37,301.0
1084.7283120376596,2.37,301.0
1085.7289845326159,2.37,301.0
1086.729657027572,2.37,301.0
1087.7303295225286,2.37,301.0
1088.7310020174848,2.37,301.0
1089.731674512441,2.37,301.0
1090.7323470073973,2.37,301.0
1091.7330195023537,2.37,301.0
1092.73369199731,2.37,301.0
1093.7343644922662,2.37,301.0
1094.7350369872224,2.37,301.0
1095.735709482179,2.37,301.0
1096.7363819771351,2.37,301.0
1097.7370544720914,2.37,301.0
1098.7377269670476,2.37,301.0
1099.7383994620038,2.37,301.0
1100.7390719569603,2.37,301.0
1101.7397444519165,2.37,301.0
1102.7404169468728,2.37,301.0
1103.741089441829,2.37,301.0
1104.7417619367855,2.37,301.0
1105.7424344317417,2.37,301.0
1106.743106926698,2.37,301.0
1107.7437794216542,2.37,301.0
1108.7444519166106,2.37,301.0
1109.7451244115668,2.37,301.0
1110.745796906523,2.37,301.0
1111.7464694014793,2.37,301.0
1112.7471418964358,2.37,301.0
1113.747814391392,2.37,301.0
1114.7484868863482,2.37,301.0
1115.7491593813045,2.37,301.0
1116.749831876261,2.37,301.0
1117.7505043712172,2.37,301.0
1118.7511768661734,2.37,301.0
1119.7518493611296,2.37,301.0
1120.7525218560859,2.37,301.0
1121.7531943510423,2.37,301.0
1122.7538668459986,2.37,301.0
1123.7545393409548,2.37,301.0
1124.755211835911,2.37,301.0
1125.7558843308675,2.37,301.0
1126.7565568258237,2.37,301.0
1127.75722932078,2.37,301.0
1128.7579018157362,2.37,301.0
1129.7585743106927,2.37,301.0
1130.759246805649,2.37,301.0
1131.7599193006051,2.37,301.0
1132.7605917955614,2.37,301.0
1133.7612642905178,2.37,301.0
1134.761936785474,2.37,301.0
1135.7626092804303,2.37,301.0
1136.7632817753865,2.37,301.0
1137.7639542703428,2.37,301.0
1138.7646267652992,2.37,301.0
1139.7652992602555,2.37,301.0
1140.7659717552117,2.37,301.0
1141.766644250168,2.37,301.0
1142.7673167451244,2.37,301.0
1143.7679892400806,2.37,301.0
1144.7686617350369,2.37,301.0
1145.769334229993,2.37,301.0
1146.7700067249496,2.37,301.0
1147.7706792199058,2.37,301.0
1148.771351714862,2.37,301.0
1149.7720242098183,2.37,301.0
1150.7726967047747,2.37,301.0
1151.773369199731,2.37,301.0
1152.7740416946872,2.37,301.0
1153.7747141896434,2.37,301.0
1154.7753866845997,2.37,301.0
1155.7760591795561,2.37,301.0
1156.7767316745123,2.37,301.0
1157.7774041694686,2.37,301.0
1158.7780766644248,2.37,301.0
1159.7787491593813,2.37,301.0
1160.7794216543375,2.37,301.0
1161.7800941492937,2.37,301.0
1162.78076664425,2.37,301.0
1163.7814391392064,2.37,301.0
1164.7821116341627,2.37,301.0
1165.782784129119,2.37,301.0
1166.7834566240751,2.37,301.0
1167.7841291190316,2.37,301.0
1168.7848016139878,2.37,301.0
1169.785474108944,2.37,301.0
1170.7861466039003,2.37,301.0
1171.7868190988568,2.37,301.0
1172.787491593813,2.37,301.0
1173.7881640887692,2.37,301.0
1174.7888365837255,2.37,301.0
1175.7895090786817,2.37,301.0
1176.7901815736382,2.37,301.0
1177.7908540685944,2.37,301.0
1178.7915265635506,2.37,301.0
1179.7921990585069,2.37,301.0
1180.7928715534633,2.37,301.0
1181.7935440484196,2.37,301.0
1182.7942165433758,2.37,301.0
1183.794889038332,2.37,301.0
1184.7955615332885,2.37,301.0
1185.7962340282447,2.37,301.0
1186.796906523201,2.37,301.0
1187.7975790181572,2.37,301.0
1188.7982515131137,2.37,301.0
1189.79892400807,2.37,301.0
1190.7995965030261,2.37,301.0
1191.8002689979824,2.37,301.0
1192.8009414929386,2.37,301.0
1193.801613987895,2.37,301.0
1194.8022864828513,2.37,301.0
1195.8029589778075,2.37,301.0
1196.8036314727638,2.37,301.0
1197.8043039677202,2.37,301.0
1198.8049764626764,2.37,301.0
1199.8056489576327,2.37,301.0
1200.806321452589,2.37,301.0
1201.8069939475454,2.37,301.0
1202.8076664425016,2.37,301.0
1203.8083389374578,2.37,301.0
1204.809011432414,2.37,301.0
1205.8096839273705,2.37,301.0
1206.8103564223268,2.37,301.0
1207.811028917283,2.37,301.0
1208.8117014122392,2.37,301.0
1209.8123739071955,2.37,301.0
1210.813046402152,2.37,301.0
1211.8137188971082,2.37,301.0
1212.8143913920644,2.37,301.0
1213.8150638870206,2.37,301.0
1214.815736381977,2.37,301.0
1215.8164088769333,2.37,301.0
1216.8170813718896,2.37,301.0
1217.8177538668458,2.37,301.0
1218.8184263618023,2.37,301.0
1219.8190988567585,2.37,301.0
1220.8197713517147,2.37,301.0
1221.820443846671,2.37,301.0
1222.8211163416274,2.37,301.0
1223.8217888365837,2.37,301.0
1224.82246133154,2.37,301.0
1225.8231338264961,2.37,301.0
1226.8238063214526,2.37,301.0
1227.8244788164088,2.37,301.0
1228.825151311365,2.37,301.0
1229.8258238063213,2.37,301.0
1230.8264963012775,2.37,301.0
1231.827168796234,2.37,301.0
1232.8278412911902,2.37,301.0
1233.8285137861465,2.37,301.0
1234.8291862811027,2.37,301.0
1235.8298587760592,2.37,301.0
1236.8305312710154,2.37,301.0
1237.8312037659716,2.37,301.0
1238.8318762609279,2.37,301.0
1239.8325487558843,2.37,301.0
1240.8332212508406,2.37,301.0
1241.8338937457968,2.37,301.0
1242.834566240753,2.37,301.0
1243.8352387357095,2.37,301.0
1244.8359112306657,2.37,301.0
1245.836583725622,2.37,301.0
1246.8372562205782,2.37,301.0
1247.8379287155344,2.37,301.0
1248.8386012104909,2.37,301.0
1249.839273705447,2.37,301.0
1250.8399462004033,2.37,301.0
1251.8406186953596,2.37,301.0
1252.841291190316,2.37,301.0
1253.8419636852723,2.37,301.0
1254.8426361802285,2.37,301.0
1255.8433086751847,2.37,301.0
1256.8439811701412,2.37,301.0
1257.8446536650974,2.37,301.0
1258.8453261600537,2.37,301.0
1259.84599865501,2.37,301.0
1260.8466711499664,2.37,301.0
1261.8473436449226,2.37,301.0
1262.8480161398788,2.37,301.0
1263.848688634835,2.37,301.0
1264.8493611297913,2.37,301.0
1265.8500336247478,2.37,301.0
1266.850706119704,2.37,301.0
1267.8513786146602,2.37,301.0
1268.8520511096165,2.37,301.0
1269.852723604573,2.37,301.0
1270.8533960995292,2.37,301.0
1271.8540685944854,2.37,301.0
1272.8547410894416,2.37,301.0
1273.855413584398,2.37,301.0
1274.8560860793543,2.37,301.0
1275.8567585743106,2.37,301.0
1276.8574310692668,2.37,301.0
1277.8581035642233,2.37,301.0
1278.8587760591795,2.37,301.0
1279.8594485541357,2.37,301.0
1280.860121049092,2.37,301.0
1281.8607935440482,2.37,301.0
1282.8614660390047,2.37,301.0
1283.862138533961,2.37,301.0
1284.8628110289171,2.37,301.0
1285.8634835238734,2.37,301.0
1286.8641560188298,2.37,301.0
1287.864828513786,2.37,301.0
1288.8655010087423,2.37,301.0
1289.8661735036985,2.37,301.0
1290.866845998655,2.37,301.0
1291.8675184936112,2.37,301.0
1292.8681909885674,2.37,301.0
1293.8688634835237,2.37,301.0
1294.8695359784801,2.37,301.0
1295.8702084734364,2.37,301.0
1296.8708809683926,2.37,301.0
1297.8715534633488,2.37,301.0
1298.8722259583053,2.37,301.0
1299.8728984532615,2.37,301.0
1300.8735709482178,2.37,301.0
1301.874243443174,2.37,301.0
1302.8749159381302,2.37,301.0
1303.8755884330867,2.37,301.0
1304.876260928043,2.37,301.0
1305.8769334229992,2.37,301.0
1306.8776059179554,2.37,301.0
1307.8782784129119,2.37,301.0
1308.878950907868,2.37,301.0
1309.8796234028243,2.37,301.0
1310.8802958977806,2.37,301.0
1311.880968392737,2.37,301.0
1312.8816408876933,2.37,301.0
1313.8823133826495,2.37,301.0
1314.8829858776057,2.37,301.0
1315.8836583725622,2.37,301.0
1316.8843308675184,2.37,301.0
1317.8850033624747,2.37,301.0
1318.885675857431,2.37,301.0
1319.8863483523871,2.37,301.0
1320.8870208473436,2.37,301.0
1321.8876933422998,2.37,301.0
1322.888365837256,2.37,301.0
1323.8890383322123,2.37,301.0
1324.8897108271688,2.37,301.0
1325.890383322125,2.37,301.0
1326.8910558170812,2.37,301.0
1327.8917283120375,2.37,301.0
1328.892400806994,2.37,301.0
1329.8930733019502,2.37,301.0
1330.8937457969064,2.37,301.0
1331.8944182918626,2.37,301.0
1332.895090786819,2.37,301.0
1333.8957632817753,2.37,301.0
1334.8964357767316,2.37,301.0
1335.8971082716878,2.37,301.0
1336.897780766644,2.37,301.0
1337.8984532616005,2.37,301.0
1338.8991257565567,2.37,301.0
1339.899798251513,2.37,301.0
1340.9004707464692,2.37,301.0
1341.9011432414256,2.37,301.0
1342.9018157363819,2.37,301.0
1343.902488231338,2.37,301.0
1344.9031607262943,2.37,301.0
1345.9038332212508,2.37,301.0
1346.904505716207,2.37,301.0
1347.9051782111633,2.37,301.0
1348.9058507061195,2.37,301.0
1349.906523201076,2.37,301.0
1350.9071956960322,2.37,301.0
1351.9078681909884,2.37,301.0
1352.9085406859447,2.37,301.0
1353.9092131809011,2.37,301.0
1354.9098856758574,2.37,301.0
1355.9105581708136,2.37,301.0
1356.9112306657698,2.37,301.0
1357.911903160726,2.37,301.0
1358.9125756556825,2.37,301.0
1359.9132481506388,2.37,301.0
1360.913920645595,2.37,301.0
1361.9145931405512,2.37,301.0
1362.9152656355077,2.37,301.0
1363.915938130464,2.37,301.0
1364.9166106254202,2.37,301.0
1365.9172831203764,2.37,301.0
1366.9179556153329,2.37,301.0
1367.918628110289,2.37,301.0
1368.9193006052453,2.37,301.0
1369.9199731002016,2.37,301.0
1370.920645595158,2.37,301.0
1371.9213180901143,2.37,301.0
1372.9219905850705,2.37,301.0
1373.9226630800267,2.37,301.0
1374.923335574983,2.37,301.0
1375.9240080699394,2.37,301.0
1376.9246805648957,2.37,301.0
1377.925353059852,2.37,301.0
1378.9260255548081,2.37,301.0
1379.9266980497646,2.37,301.0
1380.9273705447208,2.37,301.0
1381.928043039677,2.37,301.0
1382.9287155346333,2.37,301.0
1383.9293880295897,2.37,301.0
1384.930060524546,2.37,301.0
1385.9307330195022,2.37,301.0
1386.9314055144584,2.37,301.0
1387.932078009415,2.37,301.0
1388.9327505043711,2.37,301.0
1389.9334229993274,2.37,301.0
1390.9340954942836,2.37,301.0
1391.9347679892398,2.37,301.0
1392.9354404841963,2.37,301.0
1393.9361129791525,2.37,301.0
1394.9367854741088,2.37,301.0
1395.937457969065,2.37,301.0
1396.9381304640215,2.37,301.0
1397.9388029589777,2.37,301.0
1398.939475453934,2.37,301.0
1399.9401479488902,2.37,301.0
1400.9408204438466,2.37,301.0
1401.9414929388029,2.37,301.0
1402.942165433759,2.37,301.0
1403.9428379287153,2.37,301.0
1404.9435104236718,2.37,301.0
1405.944182918628,2.37,301.0
1406.9448554135843,2.37,301.0
1407.9455279085405,2.37,301.0
1408.946200403497,2.37,301.0
1409.9468728984532,2.37,301.0
1410.9475453934094,2.37,301.0
1411.9482178883657,2.37,301.0
1412.948890383322,2.37,301.0
1413.9495628782784,2.37,301.0
1414.9502353732346,2.37,301.0
1415.9509078681908,2.37,301.0
1416.951580363147,2.37,301.0
1417.9522528581035,2.37,301.0
1418.9529253530598,2.37,301.0
1419.953597848016,2.37,301.0
1420.9542703429722,2.37,301.0
1421.9549428379287,2.37,301.0
1422.955615332885,2.37,301.0
1423.9562878278412,2.37,301.0
1424.9569603227974,2.37,301.0
1425.9576328177538,2.37,301.0
1426.95830531271,2.37,301.0
1427.9589778076663,2.37,301.0
1428.9596503026225,2.37,301.0
1429.9603227975788,2.37,301.0
1430.9609952925352,2.37,301.0
1431.9616677874915,2.37,301.0
1432.9623402824477,2.37,301.0
1433.963012777404,2.37,301.0
1434.9636852723604,2.37,301.0
1435.9643577673166,2.37,301.0
1436.9650302622729,2.37,301.0
1437.965702757229,2.37,301.0
1438.9663752521856,2.37,301.0
1439.9670477471418,2.37,301.0
1440.967720242098,2.37,301.0
1441.9683927370543,2.37,301.0
1442.9690652320107,2.37,301.0
1443.969737726967,2.37,301.0
1444.9704102219232,2.37,301.0
1445.9710827168794,2.37,301.0
1446.9717552118357,2.37,301.0
1447.9724277067921,2.37,301.0
1448.9731002017484,2.37,301.0
1449.9737726967046,2.37,301.0
1450.9744451916608,2.37,301.0
1451.9751176866173,2.37,301.0
1452.9757901815735,2.37,301.0
1453.9764626765298,2.37,301.0
1454.977135171486,2.37,301.0
1455.9778076664425,2.37,301.0
1456.9784801613987,2.37,301.0
1457.979152656355,2.37,301.0
1458.9798251513112,2.37,301.0
1459.9804976462676,2.37,301.0
1460.9811701412239,2.37,301.0
1461.98184263618,2.37,301.0
1462.9825151311363,2.37,301.0
1463.9831876260928,2.37,301.0
1464.983860121049,2.37,301.0
1465.9845326160053,2.37,301.0
1466.9852051109615,2.37,301.0
1467.9858776059177,2.37,301.0
1468.9865501008742,2.37,301.0
1469.9872225958304,2.37,301.0
1470.9878950907867,2.37,301.0
1471.9885675857429,2.37,301.0
1472.9892400806993,2.37,301.0
1473.9899125756556,2.37,301.0
1474.9905850706118,2.37,301.0
1475.991257565568,2.37,301.0
1476.9919300605245,2.37,301.0
1477.9926025554807,2.37,301.0
1478.993275050437,2.37,301.0
1479.9939475453932,2.37,301.0
1480.9946200403497,2.37,301.0
1481.995292535306,2.37,301.0
1482.9959650302621,2.37,301.0
1483.9966375252184,2.37,301.0
1484.9973100201746,2.37,301.0
1485.997982515131,2.37,301.0
1486.9986550100873,2.37,301.0
1487.9993275050435,2.37,301.0
1489.0,2.372,301.46666666666664
2002.0,2.43,280.70669933106916
2508.0,2.538,273.4972876884275
2994.0,2.603,247.98014600877116
3507.0,2.549,230.67516743188273
4001.0,2.624,225.18496964462588
4514.0,2.473,226.34408937886514
4992.0,2.7,212.94825135039125
5515.0,2.771,214.19053128281948
5812.0,2.706,235.8
